TNXB,tenascin XB,22 / 986 (2.23%),"669 / 10,202","77 / 1,072 (7.18%)","31 / 1,072 (2.89%)",26,,add to survival plot
FAM47C,"family with sequence similarity 47, member C",22 / 986 (2.23%),"547 / 10,202","17 / 1,072 (1.59%)","19 / 1,072 (1.77%)",23,,add to survival plot
MYH14,"myosin, heavy chain 14, non-muscle",22 / 986 (2.23%),"370 / 10,202","61 / 1,072 (5.69%)","44 / 1,072 (4.10%)",22,,add to survival plot
ITPR1,"inositol 1,4,5-trisphosphate receptor, type 1",22 / 986 (2.23%),"450 / 10,202","112 / 1,072 (10.45%)","37 / 1,072 (3.45%)",25,,add to survival plot
TRPC5,"transient receptor potential cation channel, subfamily C, member 5",22 / 986 (2.23%),"341 / 10,202","26 / 1,072 (2.43%)","26 / 1,072 (2.43%)",23,,add to survival plot
MED12L,mediator complex subunit 12-like,22 / 986 (2.23%),"510 / 10,202","96 / 1,072 (8.96%)","15 / 1,072 (1.40%)",25,,add to survival plot
XRN1,5'-3' exoribonuclease 1,22 / 986 (2.23%),"341 / 10,202","75 / 1,072 (7.00%)","23 / 1,072 (2.15%)",23,,add to survival plot
TNRC6A,trinucleotide repeat containing 6A,22 / 986 (2.23%),"422 / 10,202","49 / 1,072 (4.57%)","11 / 1,072 (1.03%)",26,,add to survival plot
ANKRD17,ankyrin repeat domain 17,22 / 986 (2.23%),"380 / 10,202","97 / 1,072 (9.05%)","11 / 1,072 (1.03%)",26,,add to survival plot
DSP,desmoplakin,22 / 986 (2.23%),"565 / 10,202","89 / 1,072 (8.30%)","52 / 1,072 (4.85%)",28,,add to survival plot
ZNF208,zinc finger protein 208,22 / 986 (2.23%),"534 / 10,202","52 / 1,072 (4.85%)","24 / 1,072 (2.24%)",25,,add to survival plot
SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",22 / 986 (2.23%),"493 / 10,202","57 / 1,072 (5.32%)","41 / 1,072 (3.82%)",22,Cancer Gene Census,add to survival plot
TRPM6,"transient receptor potential cation channel, subfamily M, member 6",22 / 986 (2.23%),"479 / 10,202","26 / 1,072 (2.43%)","37 / 1,072 (3.45%)",25,,add to survival plot
CEP170,centrosomal protein 170kDa,22 / 986 (2.23%),"339 / 10,202","169 / 1,072 (15.76%)","30 / 1,072 (2.80%)",22,,add to survival plot
CHD9,chromodomain helicase DNA binding protein 9,22 / 986 (2.23%),"411 / 10,202","51 / 1,072 (4.76%)","37 / 1,072 (3.45%)",26,,add to survival plot
RP1L1,retinitis pigmentosa 1-like 1,22 / 986 (2.23%),"646 / 10,202","21 / 1,072 (1.96%)","74 / 1,072 (6.90%)",20,,add to survival plot
MRC2,"mannose receptor, C type 2",22 / 986 (2.23%),"316 / 10,202","233 / 1,072 (21.74%)","12 / 1,072 (1.12%)",23,,add to survival plot
DYSF,dysferlin,22 / 986 (2.23%),"614 / 10,202","42 / 1,072 (3.92%)","10 / 1,072 (0.93%)",26,,add to survival plot
ATP7A,"ATPase, Cu++ transporting, alpha polypeptide",22 / 986 (2.23%),"323 / 10,202","18 / 1,072 (1.68%)","18 / 1,072 (1.68%)",24,,add to survival plot
MYO3A,myosin IIIA,22 / 986 (2.23%),"547 / 10,202","29 / 1,072 (2.71%)","24 / 1,072 (2.24%)",30,,add to survival plot
ARID4B,AT rich interactive domain 4B (RBP1-like),22 / 986 (2.23%),"329 / 10,202","174 / 1,072 (16.23%)","29 / 1,072 (2.71%)",23,,add to survival plot
TRAPPC9,trafficking protein particle complex 9,22 / 986 (2.23%),"279 / 10,202","187 / 1,072 (17.44%)","57 / 1,072 (5.32%)",23,,add to survival plot
ACACA,acetyl-CoA carboxylase alpha,22 / 986 (2.23%),"427 / 10,202","81 / 1,072 (7.56%)","75 / 1,072 (7.00%)",25,,add to survival plot
SCN1A,"sodium channel, voltage gated, type I alpha subunit",22 / 986 (2.23%),"641 / 10,202","34 / 1,072 (3.17%)","25 / 1,072 (2.33%)",24,,add to survival plot
NEDD9,"neural precursor cell expressed, developmentally down-regulated 9",22 / 986 (2.23%),"233 / 10,202","109 / 1,072 (10.17%)","41 / 1,072 (3.82%)",21,,add to survival plot
AKAP13,A kinase (PRKA) anchor protein 13,22 / 986 (2.23%),"475 / 10,202","85 / 1,072 (7.93%)","18 / 1,072 (1.68%)",28,,add to survival plot
SCN3A,"sodium channel, voltage gated, type III alpha subunit",22 / 986 (2.23%),"566 / 10,202","34 / 1,072 (3.17%)","21 / 1,072 (1.96%)",23,,add to survival plot
GRID1,"glutamate receptor, ionotropic, delta 1",22 / 986 (2.23%),"453 / 10,202","47 / 1,072 (4.38%)","57 / 1,072 (5.32%)",23,,add to survival plot
KIAA1549L,KIAA1549-like,22 / 986 (2.23%),"416 / 10,202","84 / 1,072 (7.84%)","8 / 1,072 (0.75%)",25,,add to survival plot
NALCN,"sodium leak channel, non selective",22 / 986 (2.23%),"658 / 10,202","101 / 1,072 (9.42%)","20 / 1,072 (1.87%)",25,,add to survival plot
CDK5RAP2,CDK5 regulatory subunit associated protein 2,22 / 986 (2.23%),"307 / 10,202","41 / 1,072 (3.82%)","30 / 1,072 (2.80%)",22,,add to survival plot
PTPRQ,"protein tyrosine phosphatase, receptor type, Q",22 / 986 (2.23%),"181 / 10,202","49 / 1,072 (4.57%)","50 / 1,072 (4.66%)",28,,add to survival plot
PLCB4,"phospholipase C, beta 4",22 / 986 (2.23%),"425 / 10,202","33 / 1,072 (3.08%)","57 / 1,072 (5.32%)",29,,add to survival plot
VWF,von Willebrand factor,22 / 986 (2.23%),"577 / 10,202","70 / 1,072 (6.53%)","47 / 1,072 (4.38%)",20,,add to survival plot
ARHGAP31,Rho GTPase activating protein 31,22 / 986 (2.23%),"354 / 10,202","37 / 1,072 (3.45%)","37 / 1,072 (3.45%)",22,,add to survival plot
DOCK4,dedicator of cytokinesis 4,22 / 986 (2.23%),"490 / 10,202","43 / 1,072 (4.01%)","43 / 1,072 (4.01%)",23,,add to survival plot
ALPK2,alpha-kinase 2,22 / 986 (2.23%),"496 / 10,202","30 / 1,072 (2.80%)","34 / 1,072 (3.17%)",26,,add to survival plot
MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",22 / 986 (2.23%),"426 / 10,202","21 / 1,072 (1.96%)","131 / 1,072 (12.22%)",23,,add to survival plot
EGFR,epidermal growth factor receptor,22 / 986 (2.23%),"548 / 10,202","44 / 1,072 (4.10%)","18 / 1,072 (1.68%)",22,Cancer Gene Census,add to survival plot
NPHP4,nephronophthisis 4,22 / 986 (2.23%),"307 / 10,202","28 / 1,072 (2.61%)","167 / 1,072 (15.58%)",24,,add to survival plot
AFF3,"AF4/FMR2 family, member 3",22 / 986 (2.23%),"405 / 10,202","51 / 1,072 (4.76%)","25 / 1,072 (2.33%)",25,Cancer Gene Census,add to survival plot
HDLBP,high density lipoprotein binding protein,22 / 986 (2.23%),"312 / 10,202","33 / 1,072 (3.08%)","98 / 1,072 (9.14%)",23,,add to survival plot
RLF,rearranged L-myc fusion,22 / 986 (2.23%),"286 / 10,202","63 / 1,072 (5.88%)","44 / 1,072 (4.10%)",24,,add to survival plot
FER1L5,fer-1-like family member 5,22 / 986 (2.23%),"246 / 10,202","49 / 1,072 (4.57%)","20 / 1,072 (1.87%)",23,,add to survival plot
TET3,tet methylcytosine dioxygenase 3,21 / 986 (2.13%),"335 / 10,202","44 / 1,072 (4.10%)","13 / 1,072 (1.21%)",22,,add to survival plot
ADGRB3,adhesion G protein-coupled receptor B3,21 / 986 (2.13%),"652 / 10,202","80 / 1,072 (7.46%)","60 / 1,072 (5.60%)",24,,add to survival plot
DSCAML1,Down syndrome cell adhesion molecule like 1,21 / 986 (2.13%),"566 / 10,202","23 / 1,072 (2.15%)","174 / 1,072 (16.23%)",22,,add to survival plot
TRPM2,"transient receptor potential cation channel, subfamily M, member 2",21 / 986 (2.13%),"421 / 10,202","72 / 1,072 (6.72%)","19 / 1,072 (1.77%)",22,,add to survival plot
SEC31A,SEC31 homolog A (S. cerevisiae),21 / 986 (2.13%),"264 / 10,202","43 / 1,072 (4.01%)","20 / 1,072 (1.87%)",19,,add to survival plot
ATAD2B,"ATPase family, AAA domain containing 2B",21 / 986 (2.13%),"231 / 10,202","36 / 1,072 (3.36%)","40 / 1,072 (3.73%)",23,,add to survival plot
KCNT2,"potassium channel, sodium activated subfamily T, member 2",21 / 986 (2.13%),"479 / 10,202","126 / 1,072 (11.75%)","22 / 1,072 (2.05%)",23,,add to survival plot
ASXL2,additional sex combs like transcriptional regulator 2,21 / 986 (2.13%),"333 / 10,202","37 / 1,072 (3.45%)","42 / 1,072 (3.92%)",25,,add to survival plot
PPP1R3A,"protein phosphatase 1, regulatory subunit 3A",21 / 986 (2.13%),"512 / 10,202","34 / 1,072 (3.17%)","41 / 1,072 (3.82%)",24,,add to survival plot
CHD2,chromodomain helicase DNA binding protein 2,21 / 986 (2.13%),"369 / 10,202","99 / 1,072 (9.24%)","14 / 1,072 (1.31%)",23,,add to survival plot
ARID2,"AT rich interactive domain 2 (ARID, RFX-like)",21 / 986 (2.13%),"510 / 10,202","40 / 1,072 (3.73%)","42 / 1,072 (3.92%)",24,Cancer Gene Census,add to survival plot
PHF20L1,PHD finger protein 20-like 1,21 / 986 (2.13%),"294 / 10,202","188 / 1,072 (17.54%)","40 / 1,072 (3.73%)",22,,add to survival plot
GCC2,GRIP and coiled-coil domain containing 2,21 / 986 (2.13%),"274 / 10,202","38 / 1,072 (3.54%)","25 / 1,072 (2.33%)",22,,add to survival plot
PTPRF,"protein tyrosine phosphatase, receptor type, F",21 / 986 (2.13%),"395 / 10,202","72 / 1,072 (6.72%)","40 / 1,072 (3.73%)",23,,add to survival plot
DIP2A,DIP2 disco-interacting protein 2 homolog A (Drosophila),21 / 986 (2.13%),"339 / 10,202","79 / 1,072 (7.37%)","21 / 1,072 (1.96%)",22,,add to survival plot
COL4A4,"collagen, type IV, alpha 4",21 / 986 (2.13%),"492 / 10,202","30 / 1,072 (2.80%)","69 / 1,072 (6.44%)",22,,add to survival plot
PAPPA,"pregnancy-associated plasma protein A, pappalysin 1",21 / 986 (2.13%),"481 / 10,202","47 / 1,072 (4.38%)","32 / 1,072 (2.99%)",22,,add to survival plot
ITGAX,"integrin, alpha X (complement component 3 receptor 4 subunit)",21 / 986 (2.13%),"393 / 10,202","63 / 1,072 (5.88%)","12 / 1,072 (1.12%)",24,,add to survival plot
HELZ,helicase with zinc finger,21 / 986 (2.13%),"356 / 10,202","245 / 1,072 (22.85%)","10 / 1,072 (0.93%)",26,,add to survival plot
LAMA4,"laminin, alpha 4",21 / 986 (2.13%),"439 / 10,202","59 / 1,072 (5.50%)","65 / 1,072 (6.06%)",24,,add to survival plot
SLC4A4,"solute carrier family 4 (sodium bicarbonate cotransporter), member 4",21 / 986 (2.13%),"327 / 10,202","90 / 1,072 (8.40%)","10 / 1,072 (0.93%)",25,,add to survival plot
UGGT2,UDP-glucose glycoprotein glucosyltransferase 2,21 / 986 (2.13%),"313 / 10,202","96 / 1,072 (8.96%)","21 / 1,072 (1.96%)",23,,add to survival plot
PCDH11X,protocadherin 11 X-linked,21 / 986 (2.13%),"704 / 10,202","18 / 1,072 (1.68%)","30 / 1,072 (2.80%)",21,,add to survival plot
HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",21 / 986 (2.13%),"437 / 10,202","59 / 1,072 (5.50%)","22 / 1,072 (2.05%)",24,,add to survival plot
C2orf71,chromosome 2 open reading frame 71,21 / 986 (2.13%),"332 / 10,202","46 / 1,072 (4.29%)","21 / 1,072 (1.96%)",22,,add to survival plot
FAM186A,"family with sequence similarity 186, member A",21 / 986 (2.13%),"156 / 10,202","36 / 1,072 (3.36%)","46 / 1,072 (4.29%)",27,,add to survival plot
NIN,ninein (GSK3B interacting protein),21 / 986 (2.13%),"364 / 10,202","86 / 1,072 (8.02%)","20 / 1,072 (1.87%)",26,Cancer Gene Census,add to survival plot
IQGAP3,IQ motif containing GTPase activating protein 3,21 / 986 (2.13%),"307 / 10,202","150 / 1,072 (13.99%)","27 / 1,072 (2.52%)",22,,add to survival plot
RALGAPA2,"Ral GTPase activating protein, alpha subunit 2 (catalytic)",21 / 986 (2.13%),"328 / 10,202","35 / 1,072 (3.26%)","32 / 1,072 (2.99%)",23,,add to survival plot
WNK1,WNK lysine deficient protein kinase 1,21 / 986 (2.13%),"411 / 10,202","93 / 1,072 (8.68%)","48 / 1,072 (4.48%)",24,,add to survival plot
EML5,echinoderm microtubule associated protein like 5,21 / 986 (2.13%),"300 / 10,202","35 / 1,072 (3.26%)","71 / 1,072 (6.62%)",22,,add to survival plot
POLQ,"polymerase (DNA directed), theta",21 / 986 (2.13%),"495 / 10,202","34 / 1,072 (3.17%)","38 / 1,072 (3.54%)",21,,add to survival plot
SPTBN2,"spectrin, beta, non-erythrocytic 2",21 / 986 (2.13%),"384 / 10,202","197 / 1,072 (18.38%)","22 / 1,072 (2.05%)",21,,add to survival plot
DLC1,DLC1 Rho GTPase activating protein,21 / 986 (2.13%),"469 / 10,202","26 / 1,072 (2.43%)","78 / 1,072 (7.28%)",22,,add to survival plot
UMODL1,uromodulin-like 1,21 / 986 (2.13%),"324 / 10,202","68 / 1,072 (6.34%)","15 / 1,072 (1.40%)",25,,add to survival plot
SZT2,seizure threshold 2 homolog (mouse),21 / 986 (2.13%),"528 / 10,202","70 / 1,072 (6.53%)","39 / 1,072 (3.64%)",30,,add to survival plot
DLG1,"discs, large homolog 1 (Drosophila)",21 / 986 (2.13%),"196 / 10,202","136 / 1,072 (12.69%)","34 / 1,072 (3.17%)",23,,add to survival plot
RPGR,retinitis pigmentosa GTPase regulator,21 / 986 (2.13%),"214 / 10,202","15 / 1,072 (1.40%)","19 / 1,072 (1.77%)",24,,add to survival plot
CTNNA2,"catenin (cadherin-associated protein), alpha 2",21 / 986 (2.13%),"565 / 10,202","52 / 1,072 (4.85%)","26 / 1,072 (2.43%)",21,,add to survival plot
NFASC,neurofascin,21 / 986 (2.13%),"501 / 10,202","175 / 1,072 (16.32%)","10 / 1,072 (0.93%)",23,,add to survival plot
KIF5C,kinesin family member 5C,21 / 986 (2.13%),"255 / 10,202","20 / 1,072 (1.87%)","41 / 1,072 (3.82%)",22,,add to survival plot
CFTR,"cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)",21 / 986 (2.13%),"361 / 10,202","42 / 1,072 (3.92%)","35 / 1,072 (3.26%)",24,,add to survival plot
CCNB3,cyclin B3,21 / 986 (2.13%),"356 / 10,202","34 / 1,072 (3.17%)","9 / 1,072 (0.84%)",25,,add to survival plot
MADD,MAP-kinase activating death domain,21 / 986 (2.13%),"316 / 10,202","63 / 1,072 (5.88%)","17 / 1,072 (1.59%)",22,,add to survival plot
FCRL5,Fc receptor-like 5,21 / 986 (2.13%),"419 / 10,202","145 / 1,072 (13.53%)","29 / 1,072 (2.71%)",21,,add to survival plot
GRID2,"glutamate receptor, ionotropic, delta 2",21 / 986 (2.13%),"517 / 10,202","47 / 1,072 (4.38%)","36 / 1,072 (3.36%)",16,,add to survival plot
ABCA9,"ATP-binding cassette, sub-family A (ABC1), member 9",21 / 986 (2.13%),"363 / 10,202","233 / 1,072 (21.74%)","19 / 1,072 (1.77%)",24,,add to survival plot
MAP3K4,mitogen-activated protein kinase kinase kinase 4,21 / 986 (2.13%),"348 / 10,202","51 / 1,072 (4.76%)","101 / 1,072 (9.42%)",22,,add to survival plot
CTTNBP2,cortactin binding protein 2,21 / 986 (2.13%),"407 / 10,202","43 / 1,072 (4.01%)","35 / 1,072 (3.26%)",21,,add to survival plot
TBC1D4,"TBC1 domain family, member 4",21 / 986 (2.13%),"262 / 10,202","55 / 1,072 (5.13%)","35 / 1,072 (3.26%)",21,,add to survival plot
MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,21 / 986 (2.13%),"294 / 10,202","37 / 1,072 (3.45%)","24 / 1,072 (2.24%)",23,,add to survival plot
TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",21 / 986 (2.13%),"324 / 10,202","243 / 1,072 (22.67%)","18 / 1,072 (1.68%)",24,,add to survival plot
ANKRD26,ankyrin repeat domain 26,21 / 986 (2.13%),"324 / 10,202","30 / 1,072 (2.80%)","24 / 1,072 (2.24%)",23,,add to survival plot
KIAA0232,KIAA0232,21 / 986 (2.13%),"251 / 10,202","36 / 1,072 (3.36%)","30 / 1,072 (2.80%)",25,,add to survival plot
CNTNAP2,contactin associated protein-like 2,21 / 986 (2.13%),"707 / 10,202","60 / 1,072 (5.60%)","77 / 1,072 (7.18%)",22,,add to survival plot
NBEA,neurobeachin,21 / 986 (2.13%),"605 / 10,202","64 / 1,072 (5.97%)","93 / 1,072 (8.68%)",26,,add to survival plot
EPG5,ectopic P-granules autophagy protein 5 homolog (C. elegans),21 / 986 (2.13%),"409 / 10,202","27 / 1,072 (2.52%)","25 / 1,072 (2.33%)",24,,add to survival plot
WDR87,WD repeat domain 87,21 / 986 (2.13%),"250 / 10,202","73 / 1,072 (6.81%)","19 / 1,072 (1.77%)",30,,add to survival plot
PLEKHH2,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2",21 / 986 (2.13%),"337 / 10,202","38 / 1,072 (3.54%)","23 / 1,072 (2.15%)",22,,add to survival plot
NAV1,neuron navigator 1,21 / 986 (2.13%),"354 / 10,202","150 / 1,072 (13.99%)","12 / 1,072 (1.12%)",22,,add to survival plot
RANBP2,RAN binding protein 2,21 / 986 (2.13%),"505 / 10,202","36 / 1,072 (3.36%)","26 / 1,072 (2.43%)",25,Cancer Gene Census,add to survival plot
EP400,E1A binding protein p400,21 / 986 (2.13%),"541 / 10,202","36 / 1,072 (3.36%)","83 / 1,072 (7.74%)",21,,add to survival plot
GOLGA6L9,golgin A6 family-like 9,21 / 986 (2.13%),"202 / 10,202","77 / 1,072 (7.18%)","16 / 1,072 (1.49%)",17,,add to survival plot
CEP250,centrosomal protein 250kDa,21 / 986 (2.13%),"353 / 10,202","57 / 1,072 (5.32%)","29 / 1,072 (2.71%)",22,,add to survival plot
CECR2,"cat eye syndrome chromosome region, candidate 2",21 / 986 (2.13%),"309 / 10,202","62 / 1,072 (5.78%)","47 / 1,072 (4.38%)",24,,add to survival plot
SEC16B,SEC16 homolog B (S. cerevisiae),21 / 986 (2.13%),"270 / 10,202","114 / 1,072 (10.63%)","32 / 1,072 (2.99%)",23,,add to survival plot
URB1,URB1 ribosome biogenesis 1 homolog (S. cerevisiae),21 / 986 (2.13%),"181 / 10,202","44 / 1,072 (4.10%)","20 / 1,072 (1.87%)",22,,add to survival plot
FBN2,fibrillin 2,21 / 986 (2.13%),"705 / 10,202","30 / 1,072 (2.80%)","41 / 1,072 (3.82%)",25,,add to survival plot
GRIK1,"glutamate receptor, ionotropic, kainate 1",21 / 986 (2.13%),"326 / 10,202","33 / 1,072 (3.08%)","32 / 1,072 (2.99%)",22,,add to survival plot
RIF1,replication timing regulatory factor 1,21 / 986 (2.13%),"397 / 10,202","21 / 1,072 (1.96%)","38 / 1,072 (3.54%)",21,,add to survival plot
MYH4,"myosin, heavy chain 4, skeletal muscle",21 / 986 (2.13%),"616 / 10,202","11 / 1,072 (1.03%)","32 / 1,072 (2.99%)",23,,add to survival plot
SPATA31D1,"SPATA31 subfamily D, member 1",21 / 986 (2.13%),"474 / 10,202","27 / 1,072 (2.52%)","32 / 1,072 (2.99%)",23,,add to survival plot
ANXA8,annexin A8,21 / 986 (2.13%),"209 / 10,202","41 / 1,072 (3.82%)","34 / 1,072 (3.17%)",11,,add to survival plot
SON,SON DNA binding protein,21 / 986 (2.13%),"366 / 10,202","51 / 1,072 (4.76%)","13 / 1,072 (1.21%)",26,,add to survival plot
NLGN4X,"neuroligin 4, X-linked",20 / 986 (2.03%),"432 / 10,202","42 / 1,072 (3.92%)","33 / 1,072 (3.08%)",19,,add to survival plot
CNTLN,"centlein, centrosomal protein",20 / 986 (2.03%),"322 / 10,202","46 / 1,072 (4.29%)","30 / 1,072 (2.80%)",21,,add to survival plot
MTUS2,microtubule associated tumor suppressor candidate 2,20 / 986 (2.03%),"527 / 10,202","107 / 1,072 (9.98%)","73 / 1,072 (6.81%)",21,,add to survival plot
SBF2,SET binding factor 2,20 / 986 (2.03%),"322 / 10,202","36 / 1,072 (3.36%)","72 / 1,072 (6.72%)",22,,add to survival plot
PHIP,pleckstrin homology domain interacting protein,20 / 986 (2.03%),"292 / 10,202","48 / 1,072 (4.48%)","69 / 1,072 (6.44%)",23,,add to survival plot
PDE3A,"phosphodiesterase 3A, cGMP-inhibited",20 / 986 (2.03%),"406 / 10,202","42 / 1,072 (3.92%)","40 / 1,072 (3.73%)",21,,add to survival plot
CCDC88A,coiled-coil domain containing 88A,20 / 986 (2.03%),"326 / 10,202","55 / 1,072 (5.13%)","6 / 1,072 (0.56%)",28,,add to survival plot
SPAG17,sperm associated antigen 17,20 / 986 (2.03%),"529 / 10,202","65 / 1,072 (6.06%)","62 / 1,072 (5.78%)",24,,add to survival plot
LRRK1,leucine-rich repeat kinase 1,20 / 986 (2.03%),"394 / 10,202","104 / 1,072 (9.70%)","28 / 1,072 (2.61%)",23,,add to survival plot
ADCY8,adenylate cyclase 8 (brain),20 / 986 (2.03%),"577 / 10,202","195 / 1,072 (18.19%)","36 / 1,072 (3.36%)",20,,add to survival plot
CNTRL,centriolin,20 / 986 (2.03%),"321 / 10,202","44 / 1,072 (4.10%)","27 / 1,072 (2.52%)",26,Cancer Gene Census,add to survival plot
NOS1,nitric oxide synthase 1 (neuronal),20 / 986 (2.03%),"562 / 10,202","39 / 1,072 (3.64%)","80 / 1,072 (7.46%)",23,,add to survival plot
NWD1,NACHT and WD repeat domain containing 1,20 / 986 (2.03%),"397 / 10,202","55 / 1,072 (5.13%)","18 / 1,072 (1.68%)",20,,add to survival plot
FBXW7,"F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase",20 / 986 (2.03%),"562 / 10,202","51 / 1,072 (4.76%)","45 / 1,072 (4.20%)",19,Cancer Gene Census,add to survival plot
TSHZ2,teashirt zinc finger homeobox 2,20 / 986 (2.03%),"446 / 10,202","153 / 1,072 (14.27%)","17 / 1,072 (1.59%)",20,,add to survival plot
LAMB4,"laminin, beta 4",20 / 986 (2.03%),"423 / 10,202","34 / 1,072 (3.17%)","40 / 1,072 (3.73%)",21,,add to survival plot
UNC13A,unc-13 homolog A (C. elegans),20 / 986 (2.03%),"367 / 10,202","54 / 1,072 (5.04%)","18 / 1,072 (1.68%)",21,,add to survival plot
SPTBN1,"spectrin, beta, non-erythrocytic 1",20 / 986 (2.03%),"452 / 10,202","56 / 1,072 (5.22%)","7 / 1,072 (0.65%)",20,,add to survival plot
NID1,nidogen 1,20 / 986 (2.03%),"336 / 10,202","167 / 1,072 (15.58%)","33 / 1,072 (3.08%)",21,,add to survival plot
CDH9,"cadherin 9, type 2 (T1-cadherin)",20 / 986 (2.03%),"596 / 10,202","62 / 1,072 (5.78%)","15 / 1,072 (1.40%)",21,,add to survival plot
FMNL3,formin-like 3,20 / 986 (2.03%),"261 / 10,202","31 / 1,072 (2.89%)","48 / 1,072 (4.48%)",20,,add to survival plot
WDR44,WD repeat domain 44,20 / 986 (2.03%),"255 / 10,202","38 / 1,072 (3.54%)","25 / 1,072 (2.33%)",21,,add to survival plot
ZC3H12B,zinc finger CCCH-type containing 12B,20 / 986 (2.03%),"250 / 10,202","39 / 1,072 (3.64%)","14 / 1,072 (1.31%)",18,,add to survival plot
MYO7B,myosin VIIB,20 / 986 (2.03%),"479 / 10,202","19 / 1,072 (1.77%)","39 / 1,072 (3.64%)",21,,add to survival plot
TLR4,toll-like receptor 4,20 / 986 (2.03%),"410 / 10,202","41 / 1,072 (3.82%)","33 / 1,072 (3.08%)",24,,add to survival plot
HCFC1,host cell factor C1,20 / 986 (2.03%),"352 / 10,202","69 / 1,072 (6.44%)","26 / 1,072 (2.43%)",22,,add to survival plot
PCNX,pecanex homolog (Drosophila),20 / 986 (2.03%),"386 / 10,202","15 / 1,072 (1.40%)","80 / 1,072 (7.46%)",23,,add to survival plot
POGZ,pogo transposable element with ZNF domain,20 / 986 (2.03%),"273 / 10,202","191 / 1,072 (17.82%)","22 / 1,072 (2.05%)",20,,add to survival plot
UNC79,unc-79 homolog (C. elegans),20 / 986 (2.03%),"668 / 10,202","40 / 1,072 (3.73%)","69 / 1,072 (6.44%)",23,,add to survival plot
KCNB2,"potassium channel, voltage gated Shab related subfamily B, member 2",20 / 986 (2.03%),"519 / 10,202","113 / 1,072 (10.54%)","42 / 1,072 (3.92%)",21,,add to survival plot
ADAMTS20,"ADAM metallopeptidase with thrombospondin type 1 motif, 20",20 / 986 (2.03%),"550 / 10,202","58 / 1,072 (5.41%)","30 / 1,072 (2.80%)",24,,add to survival plot
FANCD2,"Fanconi anemia, complementation group D2",20 / 986 (2.03%),"302 / 10,202","96 / 1,072 (8.96%)","25 / 1,072 (2.33%)",21,Cancer Gene Census,add to survival plot
ERBB4,erb-b2 receptor tyrosine kinase 4,20 / 986 (2.03%),"595 / 10,202","53 / 1,072 (4.94%)","51 / 1,072 (4.76%)",22,Cancer Gene Census,add to survival plot
PKDREJ,polycystin (PKD) family receptor for egg jelly,20 / 986 (2.03%),"390 / 10,202","33 / 1,072 (3.08%)","47 / 1,072 (4.38%)",32,,add to survival plot
CAMSAP1,calmodulin regulated spectrin-associated protein 1,20 / 986 (2.03%),"285 / 10,202","51 / 1,072 (4.76%)","41 / 1,072 (3.82%)",26,,add to survival plot
NRK,Nik related kinase,20 / 986 (2.03%),"479 / 10,202","14 / 1,072 (1.31%)","28 / 1,072 (2.61%)",20,,add to survival plot
MED23,mediator complex subunit 23,20 / 986 (2.03%),"262 / 10,202","74 / 1,072 (6.90%)","41 / 1,072 (3.82%)",19,,add to survival plot
RAD54B,RAD54 homolog B (S. cerevisiae),20 / 986 (2.03%),"177 / 10,202","180 / 1,072 (16.79%)","19 / 1,072 (1.77%)",22,,add to survival plot
WWP2,WW domain containing E3 ubiquitin protein ligase 2,20 / 986 (2.03%),"214 / 10,202","40 / 1,072 (3.73%)","40 / 1,072 (3.73%)",21,,add to survival plot
SCN11A,"sodium channel, voltage gated, type XI alpha subunit",20 / 986 (2.03%),"548 / 10,202","33 / 1,072 (3.08%)","81 / 1,072 (7.56%)",22,,add to survival plot
SRGAP2,SLIT-ROBO Rho GTPase activating protein 2,20 / 986 (2.03%),"182 / 10,202","161 / 1,072 (15.02%)","14 / 1,072 (1.31%)",19,,add to survival plot
CYFIP1,cytoplasmic FMR1 interacting protein 1,20 / 986 (2.03%),"274 / 10,202","52 / 1,072 (4.85%)","100 / 1,072 (9.33%)",20,,add to survival plot
ANO4,anoctamin 4,20 / 986 (2.03%),"420 / 10,202","35 / 1,072 (3.26%)","63 / 1,072 (5.88%)",23,,add to survival plot
PRKG2,"protein kinase, cGMP-dependent, type II",20 / 986 (2.03%),"237 / 10,202","50 / 1,072 (4.66%)","20 / 1,072 (1.87%)",20,,add to survival plot
LAMA5,"laminin, alpha 5",20 / 986 (2.03%),"514 / 10,202","134 / 1,072 (12.50%)","30 / 1,072 (2.80%)",21,,add to survival plot
AFF1,"AF4/FMR2 family, member 1",20 / 986 (2.03%),"284 / 10,202","44 / 1,072 (4.10%)","23 / 1,072 (2.15%)",21,Cancer Gene Census,add to survival plot
BRINP3,bone morphogenetic protein/retinoic acid inducible neural-specific 3,20 / 986 (2.03%),"569 / 10,202","122 / 1,072 (11.38%)","25 / 1,072 (2.33%)",21,,add to survival plot
TNN,tenascin N,20 / 986 (2.03%),"551 / 10,202","111 / 1,072 (10.35%)","33 / 1,072 (3.08%)",22,,add to survival plot
